scaling_factor,dataset:0,dataset:1,dataset:2,dataset:3,dataset:4,glue-cola,glue-mnli,glue-mrpc,glue-qqp,glue-rte,glue-sst2,glue-stsb
0.0,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.05,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.1,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0,
0.15000000000000002,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,
0.2,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.009587727708533078,0.0,0.0,0.0,0.0,0.10321100917431193,
0.25,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.30201342281879195,0.001875,0.0,0.0,0.0,0.4908256880733945,
0.30000000000000004,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.5963566634707574,0.01625,0.0,0.0,0.0,0.7717889908256881,
0.35000000000000003,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.6059443911792906,0.08625,0.0,0.0,0.0,0.8325688073394495,
0.4,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.48034515819750717,0.1675,0.0,0.0,0.0,0.856651376146789,
0.45,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.34995206136145734,0.205625,0.0,0.0,0.0,0.8405963302752294,
0.5,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.3192713326941515,0.21625,0.0,0.0,0.0,0.7821100917431193,
0.55,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.31255992329817833,0.21375,0.0,0.0,0.0,0.6915137614678899,
0.6000000000000001,glue-cola,glue-mnli,glue-qqp,glue-sst2,glue-stsb,0.3087248322147651,0.21375,0.0,0.0,0.0,0.591743119266055,
