scaling_factor,k,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
1.0,0.5,Cars,SUN397,SVHN,0.5890625,0.41382978723404257,0.2614814814814815,0.2971875,0.564375,0.63375,0.6121875
0.0,1.0,Cars,SUN397,SVHN,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,Cars,SUN397,SVHN,0.5571875,0.4053191489361702,0.22740740740740742,0.283125,0.548125,0.620625,0.1478125
0.6666666666666666,1.0,Cars,SUN397,SVHN,0.580625,0.4106382978723404,0.2414814814814815,0.2890625,0.558125,0.6265625,0.3265625
1.0,1.0,Cars,SUN397,SVHN,0.589375,0.4148936170212766,0.2611111111111111,0.296875,0.5640625,0.63375,0.601875
0.0,0.0,DTD,EuroSAT,GTSRB,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,DTD,EuroSAT,GTSRB,0.5340625,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.6040625,0.094375
0.6666666666666666,0.0,DTD,EuroSAT,GTSRB,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.6040625,0.094375
1.0,0.0,DTD,EuroSAT,GTSRB,0.5340625,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.6040625,0.094375
0.0,0.5,DTD,EuroSAT,GTSRB,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.5,DTD,EuroSAT,GTSRB,0.5415625,0.423936170212766,0.3211111111111111,0.3215625,0.5475,0.6134375,0.1028125
0.6666666666666666,0.5,DTD,EuroSAT,GTSRB,0.549375,0.4430851063829787,0.4803703703703704,0.3646875,0.553125,0.6146875,0.116875
1.0,0.5,DTD,EuroSAT,GTSRB,0.54625,0.4553191489361702,0.5559259259259259,0.399375,0.5528125,0.6090625,0.1265625
0.0,1.0,DTD,EuroSAT,GTSRB,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,1.0,DTD,EuroSAT,GTSRB,0.54125,0.42340425531914894,0.32,0.32125,0.5475,0.6128125,0.1028125
0.6666666666666666,1.0,DTD,EuroSAT,GTSRB,0.549375,0.4430851063829787,0.47814814814814816,0.364375,0.5528125,0.6146875,0.11625
1.0,1.0,DTD,EuroSAT,GTSRB,0.5465625,0.45585106382978724,0.5548148148148148,0.39875,0.5521875,0.609375,0.12625
0.0,0.0,DTD,EuroSAT,RESISC45,0.53375,0.400531914893617,0.21851851851851853,0.2690625,0.5321875,0.604375,0.094375
0.3333333333333333,0.0,DTD,EuroSAT,RESISC45,0.53375,0.400531914893617,0.21851851851851853,0.26875,0.5321875,0.604375,0.094375
