scaling_factor,k,dataset:0,dataset:1,dataset:2,Cars,DTD,EuroSAT,GTSRB,RESISC45,SUN397,SVHN
0.25,0.5,DTD,SUN397,SVHN,0.5702027111055838,0.4829787234042553,0.30777777777777776,0.29691211401425177,0.5117460317460317,0.6759697732997481,0.3513368162261832
0.5,0.5,DTD,SUN397,SVHN,0.5811466235542843,0.5446808510638298,0.34555555555555556,0.3079968329374505,0.530952380952381,0.716926952141058,0.8370467117393977
0.75,0.5,DTD,SUN397,SVHN,0.5665961945031712,0.5861702127659575,0.26222222222222225,0.3060965954077593,0.5061904761904762,0.7350629722921914,0.9582052858020897
1.0,0.5,DTD,SUN397,SVHN,0.5223230941425195,0.5930851063829787,0.21481481481481482,0.2827395091053048,0.4480952380952381,0.7299244332493703,0.9722264904732637
0.0,0.75,DTD,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,DTD,SUN397,SVHN,0.5697052605397339,0.47819148936170214,0.31,0.2947743467933492,0.5106349206349207,0.6720403022670025,0.32502304855562386
0.5,0.75,DTD,SUN397,SVHN,0.5832607884591469,0.5356382978723404,0.35888888888888887,0.30665083135391924,0.5315873015873016,0.7115869017632241,0.801321450522434
0.75,0.75,DTD,SUN397,SVHN,0.5740579529909215,0.5808510638297872,0.2777777777777778,0.30942201108471895,0.5123809523809524,0.7315869017632242,0.9481023355869699
1.0,0.75,DTD,SUN397,SVHN,0.5411018530033578,0.5851063829787234,0.22296296296296297,0.2948535233570863,0.46111111111111114,0.7327959697732997,0.9700752919483713
0.0,1.0,DTD,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,DTD,SUN397,SVHN,0.5677154582763337,0.4718085106382979,0.30407407407407405,0.29263657957244654,0.5079365079365079,0.6663979848866499,0.26870774431468963
0.5,1.0,DTD,SUN397,SVHN,0.5818927994030593,0.523936170212766,0.36703703703703705,0.3041963578780681,0.5311111111111111,0.7051889168765743,0.7232252612169637
0.75,1.0,DTD,SUN397,SVHN,0.5799029971396592,0.5718085106382979,0.31962962962962965,0.3110055423594616,0.5257142857142857,0.7272040302267002,0.9195989551321451
1.0,1.0,DTD,SUN397,SVHN,0.5583882601666459,0.5882978723404255,0.2548148148148148,0.30316706254948533,0.49396825396825395,0.7370277078085642,0.965158266748617
0.0,0.25,EuroSAT,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,EuroSAT,GTSRB,RESISC45,0.5561497326203209,0.4127659574468085,0.5944444444444444,0.3965162311955661,0.6460317460317461,0.6287153652392947,0.14885525507068223
0.5,0.25,EuroSAT,GTSRB,RESISC45,0.5600049745056584,0.4101063829787234,0.8851851851851852,0.5597783056215361,0.783015873015873,0.6283627204030227,0.21396742470805163
0.75,0.25,EuroSAT,GTSRB,RESISC45,0.5500559631886581,0.3946808510638298,0.9562962962962963,0.6890736342042756,0.8603174603174604,0.6163224181360202,0.2583358942839582
1.0,0.25,EuroSAT,GTSRB,RESISC45,0.518467852257182,0.3670212765957447,0.9633333333333334,0.7760095011876484,0.8692063492063492,0.5885138539042821,0.280500921942225
0.0,0.5,EuroSAT,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,EuroSAT,GTSRB,RESISC45,0.5583882601666459,0.4127659574468085,0.6748148148148149,0.40601741884402215,0.6757142857142857,0.6297732997481108,0.15776736324523663
0.5,0.5,EuroSAT,GTSRB,RESISC45,0.5605024250715085,0.3973404255319149,0.9296296296296296,0.5571654790182106,0.8161904761904762,0.6233249370277079,0.2121619545175169
0.75,0.5,EuroSAT,GTSRB,RESISC45,0.5435891058326079,0.3797872340425532,0.9633333333333334,0.6667458432304038,0.8696825396825397,0.5994458438287154,0.24185617701290718
1.0,0.5,EuroSAT,GTSRB,RESISC45,0.4929735107573685,0.3446808510638298,0.965925925925926,0.7344418052256532,0.8693650793650793,0.555264483627204,0.24950061462814996
0.0,0.75,EuroSAT,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,EuroSAT,GTSRB,RESISC45,0.5595075239398085,0.41329787234042553,0.6455555555555555,0.3901029295328583,0.6655555555555556,0.6296221662468514,0.15108328211432084
0.5,0.75,EuroSAT,GTSRB,RESISC45,0.5628653152592961,0.4026595744680851,0.9137037037037037,0.5210609659540776,0.8014285714285714,0.6236775818639798,0.19940842040565457
0.75,0.75,EuroSAT,GTSRB,RESISC45,0.5493097873398831,0.3861702127659574,0.9596296296296296,0.6239904988123516,0.8687301587301587,0.6053400503778338,0.22426244622003688
1.0,0.75,EuroSAT,GTSRB,RESISC45,0.5035443352816814,0.3569148936170213,0.9666666666666667,0.6917656373713381,0.8774603174603175,0.5663476070528968,0.23259834050399508
0.0,1.0,EuroSAT,GTSRB,RESISC45,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,EuroSAT,GTSRB,RESISC45,0.557890809600796,0.4148936170212766,0.6014814814814815,0.37585114806017417,0.6468253968253969,0.6292695214105793,0.14451444376152428
0.5,1.0,EuroSAT,GTSRB,RESISC45,0.5634871284666086,0.40691489361702127,0.8855555555555555,0.49422011084718925,0.7771428571428571,0.6262468513853904,0.1925322679778734
0.75,1.0,EuroSAT,GTSRB,RESISC45,0.5559010073373959,0.3952127659574468,0.9540740740740741,0.5965954077593032,0.8571428571428571,0.614911838790932,0.22084357713583283
1.0,1.0,EuroSAT,GTSRB,RESISC45,0.5309041164034324,0.3707446808510638,0.9644444444444444,0.6707046714172605,0.8763492063492063,0.5864987405541562,0.2353641671788568
0.0,0.25,EuroSAT,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,EuroSAT,GTSRB,SUN397,0.562119139410521,0.4218085106382979,0.5481481481481482,0.3960411718131433,0.5131746031746032,0.6731989924433249,0.14716502765826675
0.5,0.25,EuroSAT,GTSRB,SUN397,0.5658500186543962,0.423936170212766,0.8437037037037037,0.5643705463182898,0.5171428571428571,0.7171284634760705,0.2296020282728949
0.75,0.25,EuroSAT,GTSRB,SUN397,0.5626165899763711,0.40691489361702127,0.947037037037037,0.7342834520981789,0.48333333333333334,0.7426196473551637,0.2974031960663798
1.0,0.25,EuroSAT,GTSRB,SUN397,0.5403556771545828,0.3930851063829787,0.9685185185185186,0.8619160728424387,0.430952380952381,0.7487657430730479,0.33147664413030115
0.0,0.5,EuroSAT,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,EuroSAT,GTSRB,SUN397,0.5657256560129337,0.4218085106382979,0.617037037037037,0.4052256532066508,0.5241269841269841,0.6793954659949623,0.15880454824830978
0.5,0.5,EuroSAT,GTSRB,SUN397,0.5733117771421465,0.4175531914893617,0.9088888888888889,0.5719714964370546,0.5171428571428571,0.7224685138539043,0.23928242163491087
0.75,0.5,EuroSAT,GTSRB,SUN397,0.5633627658251461,0.4,0.9622222222222222,0.7381631037212985,0.473015873015873,0.742367758186398,0.2993623232944069
1.0,0.5,EuroSAT,GTSRB,SUN397,0.53376445715707,0.37340425531914895,0.9737037037037037,0.8505146476642914,0.4088888888888889,0.7405541561712846,0.3244852489244007
0.0,0.75,EuroSAT,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,EuroSAT,GTSRB,SUN397,0.5651038428056212,0.4207446808510638,0.597037037037037,0.39136975455265244,0.5260317460317461,0.6758690176322418,0.152619852489244
0.5,0.75,EuroSAT,GTSRB,SUN397,0.572689963934834,0.41648936170212764,0.8907407407407407,0.5349960411718131,0.5249206349206349,0.7177833753148615,0.22391671788567916
0.75,0.75,EuroSAT,GTSRB,SUN397,0.5668449197860963,0.4026595744680851,0.9574074074074074,0.6893903404592241,0.4861904761904762,0.7380352644836272,0.2799247080516288
1.0,0.75,EuroSAT,GTSRB,SUN397,0.5488123367740331,0.3840425531914894,0.9722222222222222,0.8098970704671418,0.4336507936507937,0.7414609571788413,0.3090811309157959
0.0,1.0,EuroSAT,GTSRB,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,EuroSAT,GTSRB,SUN397,0.5637358537495336,0.42127659574468085,0.5614814814814815,0.3808392715756136,0.5196825396825396,0.6687153652392948,0.14474492931776275
0.5,1.0,EuroSAT,GTSRB,SUN397,0.5728143265762965,0.4196808510638298,0.8462962962962963,0.5045130641330167,0.5295238095238095,0.7105793450881612,0.211240012292563
0.75,1.0,EuroSAT,GTSRB,SUN397,0.5720681507275215,0.41117021276595744,0.945925925925926,0.6446555819477434,0.5017460317460317,0.7321410579345088,0.26747848801475105
1.0,1.0,EuroSAT,GTSRB,SUN397,0.559880611864196,0.3946808510638298,0.9692592592592593,0.7664291369754552,0.45984126984126983,0.7424685138539043,0.3048939766441303
0.0,0.25,EuroSAT,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,EuroSAT,GTSRB,SVHN,0.5534137545081458,0.4085106382978723,0.5385185185185185,0.4137767220902613,0.5023809523809524,0.6256926952141058,0.35844345421020285
0.5,0.25,EuroSAT,GTSRB,SVHN,0.558636985449571,0.4106382978723404,0.7744444444444445,0.5842438638163103,0.5019047619047619,0.6268010075566751,0.7894898586355255
0.75,0.25,EuroSAT,GTSRB,SVHN,0.5491854246984206,0.38882978723404255,0.8659259259259259,0.7393507521773555,0.4614285714285714,0.615617128463476,0.933620159803319
1.0,0.25,EuroSAT,GTSRB,SVHN,0.5239398084815321,0.3547872340425532,0.8785185185185185,0.8414885193982581,0.4049206349206349,0.5844836272040302,0.9605869698832207
0.0,0.5,EuroSAT,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,EuroSAT,GTSRB,SVHN,0.558636985449571,0.41436170212765955,0.6055555555555555,0.4262866191607284,0.5076190476190476,0.6267002518891688,0.47537645974185616
0.5,0.5,EuroSAT,GTSRB,SVHN,0.559880611864196,0.40106382978723404,0.8188888888888889,0.5968329374505147,0.4934920634920635,0.6218136020151134,0.8597111247695144
0.75,0.5,EuroSAT,GTSRB,SVHN,0.5401069518716578,0.3702127659574468,0.867037037037037,0.7406175771971496,0.4417460317460317,0.5976826196473551,0.9485633066994469
1.0,0.5,EuroSAT,GTSRB,SVHN,0.492600422832981,0.3202127659574468,0.8562962962962963,0.8108471892319873,0.37222222222222223,0.5440302267002519,0.9637753534111863
0.0,0.75,EuroSAT,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,EuroSAT,GTSRB,SVHN,0.559134436015421,0.41382978723404257,0.5862962962962963,0.40902612826603324,0.5079365079365079,0.6267002518891688,0.4427627535341119
0.5,0.75,EuroSAT,GTSRB,SVHN,0.5651038428056212,0.4,0.797037037037037,0.5649247822644498,0.5009523809523809,0.6236775818639798,0.8329363859864782
0.75,0.75,EuroSAT,GTSRB,SVHN,0.5499316005471956,0.3803191489361702,0.8622222222222222,0.7026920031670626,0.4525396825396825,0.6026700251889169,0.941341425937308
1.0,0.75,EuroSAT,GTSRB,SVHN,0.5075239398084815,0.33617021276595743,0.8607407407407407,0.7821060965954078,0.3949206349206349,0.5609068010075566,0.9614320835894284
0.0,1.0,EuroSAT,GTSRB,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,EuroSAT,GTSRB,SVHN,0.5559010073373959,0.4154255319148936,0.5451851851851852,0.3949326999208234,0.5063492063492063,0.6263476070528967,0.37661339889366935
0.5,1.0,EuroSAT,GTSRB,SVHN,0.5653525680885462,0.4074468085106383,0.7596296296296297,0.5346793349168646,0.506984126984127,0.6249370277078086,0.7798094652735095
0.75,1.0,EuroSAT,GTSRB,SVHN,0.5570202711105584,0.38882978723404255,0.8429629629629629,0.6695170229612035,0.4723809523809524,0.6126448362720402,0.9246696373693916
1.0,1.0,EuroSAT,GTSRB,SVHN,0.5282925009327198,0.36223404255319147,0.8588888888888889,0.7604908946951703,0.4228571428571429,0.5849370277078085,0.956860786724032
0.0,0.25,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,EuroSAT,RESISC45,SUN397,0.5639845790324587,0.42127659574468085,0.5725925925925925,0.2935866983372922,0.6498412698412699,0.6729974811083124,0.11374462200368776
0.5,0.25,EuroSAT,RESISC45,SUN397,0.5710732495958214,0.41648936170212764,0.8648148148148148,0.3016627078384798,0.7738095238095238,0.7126448362720403,0.1368315918869084
0.75,0.25,EuroSAT,RESISC45,SUN397,0.5611242382788211,0.4026595744680851,0.9540740740740741,0.31155977830562154,0.8515873015873016,0.7304282115869017,0.14535955746773202
1.0,0.25,EuroSAT,RESISC45,SUN397,0.5443352816813829,0.375,0.965925925925926,0.3126682501979414,0.8690476190476191,0.7291687657430731,0.14255531653349723
0.0,0.5,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,EuroSAT,RESISC45,SUN397,0.5685859967665713,0.42127659574468085,0.6292592592592593,0.29493269992082344,0.6722222222222223,0.6773299748110831,0.12023663183773817
0.5,0.5,EuroSAT,RESISC45,SUN397,0.572441238651909,0.40585106382978725,0.9096296296296297,0.3009501187648456,0.7987301587301587,0.7137531486146096,0.13736939151813152
0.75,0.5,EuroSAT,RESISC45,SUN397,0.5595075239398085,0.3904255319148936,0.957037037037037,0.30435471100554234,0.8593650793650793,0.7228211586901763,0.13698524892440073
1.0,0.5,EuroSAT,RESISC45,SUN397,0.5256808854620072,0.3558510638297872,0.9622222222222222,0.2955661124307205,0.8663492063492063,0.7072040302267002,0.12284880147510756
0.0,0.75,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,EuroSAT,RESISC45,SUN397,0.5684616341251089,0.41914893617021276,0.6018518518518519,0.2944576405384006,0.6607936507936508,0.6745591939546599,0.1185079901659496
0.5,0.75,EuroSAT,RESISC45,SUN397,0.5772913816689467,0.4085106382978723,0.8874074074074074,0.30031670625494855,0.7849206349206349,0.7083123425692696,0.13383527965580824
0.75,0.75,EuroSAT,RESISC45,SUN397,0.5642333043153837,0.3941489361702128,0.95,0.3022961203483769,0.8541269841269842,0.7202518891687657,0.1333743085433313
1.0,0.75,EuroSAT,RESISC45,SUN397,0.5367491605521701,0.3670212765957447,0.9585185185185185,0.2943784639746635,0.8679365079365079,0.7099748110831234,0.12135064535955747
0.0,1.0,EuroSAT,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,EuroSAT,RESISC45,SUN397,0.5652282054470837,0.4207446808510638,0.5674074074074074,0.29350752177355505,0.6444444444444445,0.6683627204030227,0.11562692071296865
0.5,1.0,EuroSAT,RESISC45,SUN397,0.5767939311030966,0.41382978723404257,0.8525925925925926,0.30063341250989706,0.7642857142857142,0.7041813602015113,0.13348955132145052
0.75,1.0,EuroSAT,RESISC45,SUN397,0.5693321726153463,0.400531914893617,0.9437037037037037,0.3057798891528108,0.8419047619047619,0.7196977329974811,0.1367163491087892
1.0,1.0,EuroSAT,RESISC45,SUN397,0.5545330182813083,0.3803191489361702,0.9596296296296296,0.30324623911322246,0.8674603174603175,0.7204534005037784,0.12949446834665027
0.0,0.25,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,EuroSAT,RESISC45,SVHN,0.5587613480910335,0.41117021276595744,0.572962962962963,0.3022961203483769,0.6385714285714286,0.631536523929471,0.28034726490473266
0.5,0.25,EuroSAT,RESISC45,SVHN,0.5646063922397712,0.40904255319148936,0.8355555555555556,0.32335708630245447,0.7679365079365079,0.6318387909319899,0.6909188690842041
0.75,0.25,EuroSAT,RESISC45,SVHN,0.5597562492227335,0.3904255319148936,0.9407407407407408,0.3332541567695962,0.8417460317460318,0.6178337531486147,0.8910955746773203
1.0,0.25,EuroSAT,RESISC45,SVHN,0.5360029847033951,0.3702127659574468,0.9485185185185185,0.33198733174980205,0.854920634920635,0.5909823677581864,0.9391133988936693
0.0,0.5,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,EuroSAT,RESISC45,SVHN,0.5634871284666086,0.41117021276595744,0.6292592592592593,0.30641330166270786,0.6604761904761904,0.6314861460957178,0.35971112476951445
0.5,0.5,EuroSAT,RESISC45,SVHN,0.5680885462007214,0.4026595744680851,0.8807407407407407,0.3254156769596199,0.7871428571428571,0.6288664987405541,0.7682083589428396
0.75,0.5,EuroSAT,RESISC45,SVHN,0.5493097873398831,0.38085106382978723,0.9407407407407408,0.3273950910530483,0.8514285714285714,0.6061964735516373,0.9088813767670559
1.0,0.5,EuroSAT,RESISC45,SVHN,0.5047879616963065,0.3404255319148936,0.9485185185185185,0.30934283452098177,0.8523809523809524,0.5607556675062972,0.9390365703749232
0.0,0.75,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,EuroSAT,RESISC45,SVHN,0.5652282054470837,0.41117021276595744,0.6103703703703703,0.30482977038796516,0.6514285714285715,0.6325944584382871,0.333320528580209
0.5,0.75,EuroSAT,RESISC45,SVHN,0.571943788086059,0.4047872340425532,0.8614814814814815,0.3234362628661916,0.773968253968254,0.6299748110831235,0.7219575906576521
0.75,0.75,EuroSAT,RESISC45,SVHN,0.5542842929983833,0.3898936170212766,0.9314814814814815,0.3304038004750594,0.8436507936507937,0.6117380352644837,0.8875230485556238
1.0,0.75,EuroSAT,RESISC45,SVHN,0.5169755005596319,0.3537234042553192,0.9462962962962963,0.31504354711005544,0.8541269841269842,0.5729974811083124,0.930700676090965
0.0,1.0,EuroSAT,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,EuroSAT,RESISC45,SVHN,0.5632384031836836,0.4101063829787234,0.5740740740740741,0.30403800475059384,0.6344444444444445,0.631183879093199,0.28488014751075597
0.5,1.0,EuroSAT,RESISC45,SVHN,0.5702027111055838,0.4095744680851064,0.8251851851851851,0.3220110847189232,0.7474603174603175,0.6320403022670025,0.6565765212046711
0.75,1.0,EuroSAT,RESISC45,SVHN,0.560626787712971,0.3952127659574468,0.9244444444444444,0.3332541567695962,0.8263492063492064,0.6192947103274559,0.8537185003073141
1.0,1.0,EuroSAT,RESISC45,SVHN,0.5372466111180202,0.3792553191489362,0.9451851851851852,0.32779097387173395,0.8536507936507937,0.5947607052896725,0.9193300553165334
0.0,0.25,EuroSAT,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,EuroSAT,SUN397,SVHN,0.5633627658251461,0.41702127659574467,0.5351851851851852,0.3057798891528108,0.5193650793650794,0.6716876574307304,0.2815765212046712
0.5,0.25,EuroSAT,SUN397,SVHN,0.5725656012933714,0.42127659574468085,0.7855555555555556,0.3292161520190024,0.53,0.7130478589420655,0.7203826060233559
0.75,0.25,EuroSAT,SUN397,SVHN,0.5688347220494964,0.40691489361702127,0.9077777777777778,0.34600158353127475,0.5007936507936508,0.7355163727959698,0.9178703134603565
1.0,0.25,EuroSAT,SUN397,SVHN,0.5542842929983833,0.3962765957446808,0.94,0.34829770387965164,0.4534920634920635,0.7398992443324937,0.9596650276582668
0.0,0.5,EuroSAT,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,EuroSAT,SUN397,SVHN,0.5679641835592588,0.41914893617021276,0.5862962962962963,0.31227236737925573,0.5290476190476191,0.6760705289672544,0.370659188690842
0.5,0.5,EuroSAT,SUN397,SVHN,0.5760477552543216,0.4148936170212766,0.827037037037037,0.34156769596199527,0.525079365079365,0.7141561712846347,0.8031269207129687
0.75,0.5,EuroSAT,SUN397,SVHN,0.5667205571446338,0.4031914893617021,0.917037037037037,0.35201900237529693,0.4820634920634921,0.729521410579345,0.9406499692685925
1.0,0.5,EuroSAT,SUN397,SVHN,0.5374953364009452,0.37127659574468086,0.9311111111111111,0.34790182106096595,0.4177777777777778,0.7228211586901763,0.9636216963736939
0.0,0.75,EuroSAT,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,EuroSAT,SUN397,SVHN,0.5698296231811963,0.42021276595744683,0.5696296296296296,0.31187648456057004,0.5285714285714286,0.6732493702770781,0.34111862323294406
0.5,0.75,EuroSAT,SUN397,SVHN,0.5800273597811217,0.41595744680851066,0.8011111111111111,0.33871733966745843,0.5304761904761904,0.7105793450881612,0.7603334357713584
0.75,0.75,EuroSAT,SUN397,SVHN,0.5748041288396966,0.40638297872340423,0.8985185185185185,0.35130641330166273,0.4973015873015873,0.7249874055415617,0.9240165949600492
1.0,0.75,EuroSAT,SUN397,SVHN,0.5481905235667206,0.3851063829787234,0.9225925925925926,0.3505938242280285,0.44047619047619047,0.7224181360201511,0.9576674861708666
0.0,1.0,EuroSAT,SUN397,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,EuroSAT,SUN397,SVHN,0.5670936450690213,0.4228723404255319,0.5407407407407407,0.30815518606492476,0.5247619047619048,0.6671536523929471,0.28772280270436384
0.5,1.0,EuroSAT,SUN397,SVHN,0.5784106454421092,0.4154255319148936,0.7681481481481481,0.33428345209817895,0.533968253968254,0.7028715365239294,0.690842040565458
0.75,1.0,EuroSAT,SUN397,SVHN,0.5770426563860216,0.4106382978723404,0.882962962962963,0.3491686460807601,0.51,0.7218136020151134,0.8887138905961893
1.0,1.0,EuroSAT,SUN397,SVHN,0.5636114911080712,0.3952127659574468,0.9222222222222223,0.35320665083135394,0.4685714285714286,0.7277078085642318,0.9487937922556853
0.0,0.25,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,GTSRB,RESISC45,SUN397,0.5626165899763711,0.4154255319148936,0.3314814814814815,0.3833729216152019,0.6404761904761904,0.6717380352644836,0.12745851259987706
0.5,0.25,GTSRB,RESISC45,SUN397,0.5693321726153463,0.41595744680851066,0.4603703703703704,0.5531274742676168,0.7833333333333333,0.7127455919395466,0.19664259373079288
0.75,0.25,GTSRB,RESISC45,SUN397,0.5570202711105584,0.40638297872340423,0.5388888888888889,0.736104513064133,0.8831746031746032,0.7346599496221663,0.2652504609711125
1.0,0.25,GTSRB,RESISC45,SUN397,0.5357542594204701,0.38670212765957446,0.54,0.8558194774346793,0.9222222222222223,0.7379345088161209,0.30612323294406885
0.0,0.5,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.5,GTSRB,RESISC45,SUN397,0.5677154582763337,0.41702127659574467,0.38037037037037036,0.3868566904196358,0.6658730158730158,0.6781863979848867,0.13729256299938536
0.5,0.5,GTSRB,RESISC45,SUN397,0.5715707001616714,0.41382978723404257,0.5214814814814814,0.5455265241488519,0.8152380952380952,0.7160705289672544,0.211240012292563
0.75,0.5,GTSRB,RESISC45,SUN397,0.5526675786593708,0.38882978723404255,0.562962962962963,0.7222486144101345,0.9022222222222223,0.732191435768262,0.2696681007990166
1.0,0.5,GTSRB,RESISC45,SUN397,0.5210794677278945,0.3648936170212766,0.5192592592592593,0.8333333333333334,0.9261904761904762,0.7259445843828716,0.28388137676705594
0.0,0.75,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.75,GTSRB,RESISC45,SUN397,0.5668449197860963,0.41702127659574467,0.3781481481481481,0.37323832145684877,0.6560317460317461,0.6745088161209069,0.1324139520590043
0.5,0.75,GTSRB,RESISC45,SUN397,0.573436139783609,0.41382978723404257,0.5155555555555555,0.5019002375296913,0.7985714285714286,0.7121914357682619,0.19499078057775046
0.75,0.75,GTSRB,RESISC45,SUN397,0.561621688844671,0.3962765957446808,0.5614814814814815,0.6622327790973872,0.8928571428571429,0.7303274559193955,0.24669637369391517
1.0,0.75,GTSRB,RESISC45,SUN397,0.534510633005845,0.37340425531914895,0.5348148148148149,0.7832145684877276,0.923968253968254,0.7282619647355164,0.26636447449293177
0.0,1.0,GTSRB,RESISC45,SUN397,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,1.0,GTSRB,RESISC45,SUN397,0.5659743812958588,0.4154255319148936,0.35,0.3604908946951702,0.6363492063492063,0.6689168765743073,0.12507682851874616
0.5,1.0,GTSRB,RESISC45,SUN397,0.574679766198234,0.41702127659574467,0.48703703703703705,0.47102137767220903,0.7725396825396825,0.7033249370277078,0.1820835894283958
0.75,1.0,GTSRB,RESISC45,SUN397,0.5672180077104838,0.4,0.554074074074074,0.6178939034045923,0.8722222222222222,0.7253400503778338,0.23547940995697603
1.0,1.0,GTSRB,RESISC45,SUN397,0.5498072379057332,0.3824468085106383,0.5625925925925926,0.7429928741092636,0.9182539682539682,0.732191435768262,0.27047480024585124
0.0,0.25,GTSRB,RESISC45,SVHN,0.5365004352692451,0.400531914893617,0.21851851851851853,0.26357878068091845,0.4479365079365079,0.6108816120906801,0.08908266748617087
0.25,0.25,GTSRB,RESISC45,SVHN,0.5590100733739585,0.4095744680851064,0.33037037037037037,0.3926365795724466,0.6233333333333333,0.6261964735516373,0.3312461585740627
0.5,0.25,GTSRB,RESISC45,SVHN,0.559383161298346,0.399468085106383,0.44296296296296295,0.5667458432304038,0.7633333333333333,0.6285642317380352,0.7851874615857406
0.75,0.25,GTSRB,RESISC45,SVHN,0.5536624797910707,0.37553191489361704,0.4677777777777778,0.7281868566904196,0.8507936507936508,0.6157682619647356,0.9426859250153657
1.0,0.25,GTSRB,RESISC45,SVHN,0.5331426439497575,0.3547872340425532,0.43,0.8246239113222487,0.8788888888888889,0.5853904282115869,0.9638905961893055
